Scope,,,,,,,,,,,,
Ctr1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr2,0.553428454,0.559239876,0.664682268,0.47291832,0.49128224,0.620405518,0.505754406,0.466363459,0.586546628,0.511396976,0.615476202,0.593913277
Lic1,0.568742615,0.539350958,0.490081374,0.593721574,0.573799616,0.523740215,0.565041306,0.618556358,0.560655147,0.563671291,0.540747795,0.559206022
Lic2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM2,1.326771552,1.31195311,1.155691947,1.502137168,1.490929299,1.223765487,1.40215244,1.511319379,1.270856111,1.468671623,1.223770597,1.278056215
ARI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RDVI,1.462718426,1.386255679,1.313751272,1.478713748,1.468682929,1.412423324,1.410320219,1.534006957,1.503289992,1.483655265,1.460299906,1.476173435
-----------------------End of Transmitance ----------------------,,,,,,,,,,,,
