Name,AW-1-I-03-T-D1,AW-1-I-03-M-D1,AW-1-I-03-L-D1,AW-1-I-06-T-D1,AW-1-I-06-M-D1,AW-1-I-06-L-D1,AW-1-I-09-T-D1,AW-1-I-09-M-D1,AW-1-I-09-L-D1,AW-1-I-12-T-D1,AW-1-I-12-M-D1,AW-1-I-12-L-D1,AW-1-I-15-T-D1,AW-1-I-15-M-D1,AW-1-I-15-L-D1,AW-1-I-18-T-D1,AW-1-I-18-M-D1,AW-1-I-18-L-D1,AW-1-I-21-T-D1,AW-1-I-21-M-D1,AW-1-I-21-L-D1,AW-1-I-24-T-D1,AW-1-I-24-M-D1,AW-1-I-24-L-D1,AW-1-I-27-T-D1,AW-1-I-27-M-D1,AW-1-I-27-L-D1,AW-1-I-30-T-D1,AW-1-I-30-M-D1,AW-1-I-30-L-D1
GPS,12° 41.7635' N  36° 18.8299' E,12° 41.7635' N  36° 18.8299' E,12° 41.7635' N  36° 18.8299' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7655' N  36° 18.8324' E,12° 41.7683' N  36° 18.8337' E,12° 41.7683' N  36° 18.8337' E,12° 41.7683' N  36° 18.8337' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7743' N  36° 18.8417' E,12° 41.7765' N  36° 18.8362' E,12° 41.7765' N  36° 18.8362' E,12° 41.7765' N  36° 18.8362' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7771' N  36° 18.8332' E,12° 41.7798' N  36° 18.8337' E,12° 41.7798' N  36° 18.8337' E,12° 41.7798' N  36° 18.8337' E,12° 41.7798' N  36° 18.8337' E
Lic1,0.585494573,0.642013566,0.660272532,0.650748505,0.634070951,0.618891306,0.540073033,0.628013441,0.631185433,0.681231822,0.67893042,0.571237856,0.584488304,0.665088136,0.674445659,0.587149035,0.631922145,0.661304279,0.650281917,0.658884539,0.577237216,0.635709229,0.660256822,0.673326967,0.628152613,0.630896886,0.655878375,0.649023166,0.618747562,0.664145511
Lic2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM2,2.073177402,2.364465554,2.477698792,2.395812641,2.4804595,2.127119244,1.861050837,2.185297764,2.195707999,2.563983003,2.816271602,2.075255806,2.086009563,2.657760276,2.603724222,2.03752987,2.312557998,2.566739014,2.441182702,2.513621529,2.099525032,2.502739783,2.565658862,2.769857958,2.229419956,2.360656031,2.6165933,2.277675534,2.148666141,2.500640349
ARI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RDVI,0.402473217,0.446139461,0.463100816,0.444186747,0.420528671,0.419837628,0.376851479,0.443805521,0.445079405,0.458722949,0.432203753,0.40062392,0.40989627,0.468655097,0.473477242,0.396243223,0.441207168,0.439271868,0.455978432,0.444234398,0.402152946,0.440461005,0.446126714,0.478518647,0.432938113,0.442813234,0.459616819,0.439735739,0.439858979,0.430927752
-----------------------End of Transmitance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
