Name,DG-1-I-03-T-D1,DG-1-I-03-M-D1,DG-1-I-03-L-D1,DG-1-I-06-T-D1,DG-1-I-06-M-D1,DG-1-I-06-L-D1,DG-1-I-09-T-D1,DG-1-I-09-M-D1,DG-1-I-09-L-D1,DG-1-I-12-T-D1,DG-1-I-12-M-D1,DG-1-I-12-L-D1,DG-1-I-15-T-D1,DG-1-I-15-M-D1,DG-1-I-15-L-D1,DG-1-I-18-T-D1,DG-1-I-18-M-D1,DG-1-I-18-L-D1,DG-1-I-21-T-D1,DG-1-I-21-M-D1,DG-1-I-21-L-D1,DG-1-I-24-T-D1,DG-1-I-24-M-D1,DG-1-I-24-L-D1,DG-1-I-27-T-D1,DG-1-I-27-M-D1,DG-1-I-27-L-D1,DG-1-I-30-T-D1,DG-1-I-30-M-D1,DG-1-I-30-L-D1
GPS,12° 44.5198' N  36° 8.1764' E,12° 44.5198' N  36° 8.1764' E,12° 44.5198' N  36° 8.1764' E,12° 44.5216' N  36° 8.2035' E,12° 44.5216' N  36° 8.2035' E,12° 44.5238' N  36° 8.2053' E,12° 44.5322' N  36° 8.1990' E,12° 44.5328' N  36° 8.1966' E,12° 44.5328' N  36° 8.1964' E,12° 44.5588' N  36° 8.1618' E,12° 44.5588' N  36° 8.1618' E,12° 44.5588' N  36° 8.1618' E,12° 44.5582' N  36° 8.1591' E,12° 44.5565' N  36° 8.1569' E,12° 44.5565' N  36° 8.1569' E,12° 44.5509' N  36° 8.1354' E,12° 44.5509' N  36° 8.1354' E,12° 44.5509' N  36° 8.1354' E,12° 44.5809' N  36° 8.1175' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5819' N  36° 8.1147' E,12° 44.5583' N  36° 8.1071' E,12° 44.5583' N  36° 8.1071' E,12° 44.5583' N  36° 8.1071' E,12° 44.5513' N  36° 8.1275' E,12° 44.5513' N  36° 8.1275' E,12° 44.5513' N  36° 8.1275' E
NPQI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NPCI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ctr2,0.749521977,0.741243245,0.564647268,0.57505564,0.420473675,0.439263172,0.412917965,0.4690952,0.386503436,0.666853061,0.651759035,0.437344615,0.446409123,0.437747859,0.450545077,0.417980169,0.491314641,0.524350151,0.360735727,0.475954195,0.410500496,0.59766578,0.592617329,0.428763485,0.498687945,0.54902291,0.589807379,0.522972016,0.570911351,0.434142377
Lic1,0.386604961,0.363859267,0.482739453,0.481516262,0.601819713,0.592305563,0.629755296,0.546547981,0.609690445,0.448161398,0.42133901,0.579648308,0.584997449,0.591256597,0.601080237,0.619210715,0.552913181,0.545689526,0.642176008,0.563026753,0.593372392,0.448154509,0.468180579,0.583623201,0.568430282,0.523280869,0.475983343,0.545034736,0.509274468,0.581711385
Lic2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SIPI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GM2,1.131277198,1.060042833,1.387653836,1.377989403,1.770640576,1.721766764,1.745950532,1.637460309,1.930286076,1.201396891,1.245504106,1.715832003,1.660331442,1.693223388,1.63156928,1.715150952,1.524206801,1.430170211,2.028367262,1.581361143,1.838593154,1.317775771,1.300252004,1.754468953,1.465170417,1.381817188,1.296592099,1.413521864,1.337287717,1.73196923
ARI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRI2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RDVI,1.092453264,0.97936851,1.362604319,1.333969838,1.642851658,1.613774455,1.662849278,1.525974613,1.653944988,1.264781775,1.175455822,1.571961846,1.564480539,1.596636433,1.634397626,1.629575573,1.528350039,1.49923686,1.696269867,1.543688099,1.612085623,1.224807101,1.262926386,1.60057805,1.510400486,1.4446828,1.310210013,1.490987219,1.407023936,1.57778957
-----------------------End of Transmitance ----------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
