"","ID","Location","site_num","Tapping","Tree_num","C_pos.","Device","nm","refl","Tree_ID","r800","NDVI","SR","MCARI","G","TCARI","SPRI","PRI","SIPI","ARI1","ARI2","CRI1","CRI2"
"166","LLT-1-I-24-L-D2","LLT-1",1,"I",24,"L","D2",793,0.441536907170245,"LLT-1-I-24-L",0.441536907170245,0.660377591646237,4.92378307065165,0.207491323867654,2.11868003528268,0.297671754546416,0.851181675697267,0.0202881252374141,0.640923549559455,-0.0460469198633131,-0.0203314145811634,3.16882476702144,3.12277784715813
"167","LLT-1-I-24-M-D2","LLT-1",1,"I",24,"M","D2",793,0.395594870899139,"LLT-1-I-24-M",0.395594870899139,0.652540931604125,4.73625400195827,0.220175996121259,2.23062607291579,0.30042580586296,0.812600901341036,0.0168377068550098,0.637862682552873,-0.000868780501597222,-0.000343685110369042,3.31372797933134,3.31285919882974
"168","LLT-1-I-24-T-D2","LLT-1",1,"I",24,"T","D2",793,0.430300856677928,"LLT-1-I-24-T",0.430300856677928,0.507111189974282,3.01901787657769,0.20042887774607,1.73581728338122,0.326231194379889,0.643116541158438,-0.0185817005739886,0.526089331792889,0.249324500247512,0.107284546047301,1.8848115910831,2.13413609133061
"169","LLT-1-I-27-L-D2","LLT-1",1,"I",27,"L","D2",793,0.423981355941433,"LLT-1-I-27-L",0.423981355941433,0.657559930445281,4.84634885926135,0.173084803044985,2.09706125489646,0.262063577742863,0.920817516543672,0.0152252381803234,0.650993597020054,-0.0616355026754496,-0.0261323039984689,3.46577137856153,3.40413587588608
"170","LLT-1-I-27-M-D2","LLT-1",1,"I",27,"M","D2",793,0.431506750067017,"LLT-1-I-27-M",0.431506750067017,0.559599857993059,3.55620023981943,0.199960778740968,1.85134996802091,0.315730726662613,0.676463591482507,-0.00254682470231916,0.575780363172691,0.102010616926647,0.0440182697823487,2.12809792316365,2.2301085400903
"171","LLT-1-I-27-T-D2","LLT-1",1,"I",27,"T","D2",793,0.432810184879342,"LLT-1-I-27-T",0.432810184879342,0.655442536502156,4.78649531096565,0.238740859023823,2.27733352625177,0.327585968708922,0.881450474802953,0.00701351356250527,0.641702049936215,-0.0550131923356494,-0.0238102699455952,3.18615146114013,3.13113826880448
"172","LLT-1-I-30-L-D2","LLT-1",1,"I",30,"L","D2",793,0.409689965105416,"LLT-1-I-30-L",0.409689965105416,0.541711448956331,3.38353557013455,0.201650659867395,1.83502099185918,0.311260880914692,0.607723918167226,-0.00249788130139954,0.556730916970287,0.270838723268907,0.110959907085234,1.89596227409736,2.16680099736627
"173","LLT-1-I-30-M-D2","LLT-1",1,"I",30,"M","D2",793,0.44613775267633,"LLT-1-I-30-M",0.44613775267633,0.588768126110342,3.87771363239285,0.162932024739298,1.7704732305185,0.270856527960384,0.830383092407146,0.0107303400365986,0.583637002649842,0.0754763931159017,0.0336728684048436,2.13188054467403,2.20735693778994
"174","LLT-1-I-30-T-D2","LLT-1",1,"I",30,"T","D2",793,0.444873500092962,"LLT-1-I-30-T",0.444873500092962,0.524460077020236,3.18789092275883,0.206992852499937,1.77058383449131,0.329779551178092,0.6175831835914,-0.0198774412505512,0.542739961545036,0.288711397972894,0.128440050132934,1.75619882098834,2.04491021896123
"175","LLT-1-O-1-L-D2","LLT-1",1,"O",1,"L","D2",793,13.0199121887941,"LLT-1-O-1-L",13.0199121887941,0.550248685495875,3.43342293597106,2.51135835541655,1.51470317830149,5.29488707668718,0.893855103108854,0.0205928599808417,0.546228990822263,-0.00906925058496055,-0.118080846234356,0.0567568680874725,0.047687617502512
"176","LLT-1-O-1-M-D2","LLT-1",1,"O",1,"M","D2",793,12.1693388028621,"LLT-1-O-1-M",12.1693388028621,0.451199979555958,2.59797554011845,4.1385489344259,1.5443286248271,7.8218053019824,0.784665091039361,0.00945731385539168,0.464659605197441,0.00429458469487393,0.052262256169507,0.041429721775224,0.045724306470098
"177","LLT-1-O-1-T-D2","LLT-1",1,"O",1,"T","D2",793,12.0929012270189,"LLT-1-O-1-T",12.0929012270189,0.524221286040688,3.20279752685675,2.69096313426328,1.5168953588113,5.51965595177174,0.903915400554073,0.0120427625815558,0.51890306873818,-0.00502491895077456,-0.0607658485454922,0.0566330564833721,0.0516081375325976
"178","LLT-1-O-2-L-D2","LLT-1",1,"O",2,"L","D2",793,12.3729866543949,"LLT-1-O-2-L",12.3729866543949,0.358747517555517,2.11620138873356,1.83574732324257,1.17157026593992,4.24094122657755,0.803171348170965,-0.0213468184270669,0.383566215511019,0.0122957775451258,0.15213549147125,0.0124564339054412,0.024752211450567
"179","LLT-1-O-2-M-D2","LLT-1",1,"O",2,"M","D2",793,11.5978214281981,"LLT-1-O-2-M",11.5978214281981,0.454704647770707,2.66044671697037,3.07476517367876,1.49457723160149,6.29253281623131,0.886185486511257,0.00932691420004864,0.45462974074555,-0.00270622522796002,-0.031386316938365,0.0446992608067092,0.0419930355787491
"180","LLT-1-O-2-T-D2","LLT-1",1,"O",2,"T","D2",793,11.9813366960908,"LLT-1-O-2-T",11.9813366960908,0.484626046492862,2.8710525023543,3.24360989970906,1.55085058415918,6.51168532959194,0.873198890094073,0.00772624541984608,0.482557717684035,-0.00443828688317552,-0.0531766095011693,0.0499427650072185,0.045504478124043
"181","LLT-1-O-3-L-D2","LLT-1",1,"O",3,"L","D2",793,36.1318627450981,"LLT-1-O-3-L",36.1318627450981,0.786286081303876,7.78605612964975,2.85536570638196,1.55270552336077,6.2406398440995,0.796995816252055,0.0267806153381537,0.786207382781265,-0.0138662747279132,-0.501014335254783,0.047695950890906,0.0338296761629928
"182","LLT-1-O-3-M-D2","LLT-1",1,"O",3,"M","D2",793,36.8706171107994,"LLT-1-O-3-M",36.8706171107994,0.780333859719248,7.41964692320493,3.19819377347095,1.54499868050273,6.85885171853297,0.740832509357453,0.0186067835249466,0.783496086098027,-0.010156125201124,-0.374462603619983,0.0428073992563291,0.0326512740552052
"183","LLT-1-O-3-T-D2","LLT-1",1,"O",3,"T","D2",793,12.1624704786007,"LLT-1-O-3-T",12.1624704786007,0.550545670228867,3.4417937982766,2.88257260498083,1.55344855918422,5.68832131342051,0.897887113353145,0.00995255678748883,0.548230797667264,-0.00320097267530564,-0.0389317356662124,0.066210428040585,0.0630094553652793
"184","LLT-1-O-4-L-D2","LLT-1",1,"O",4,"L","D2",793,11.7036306823763,"LLT-1-O-4-L",11.7036306823763,0.467634312690523,2.75508231703428,1.93513976835401,1.37192596732393,4.38092241342964,0.878696195753987,0.0124133634078273,0.47140979432462,-0.00455194059368752,-0.0532742315966354,0.0404058673217488,0.0358539267280613
"185","LLT-1-O-4-M-D2","LLT-1",1,"O",4,"M","D2",793,12.2639179296654,"LLT-1-O-4-M",12.2639179296654,0.441513229680678,2.61525069695322,1.62561299670436,1.27038966238078,3.82899576350766,0.83097527496117,0.00728256538460927,0.457515017196132,0.000384296902158354,0.00471298566869471,0.0321180148060387,0.032502311708197
"186","LLT-1-O-4-T-D2","LLT-1",1,"O",4,"T","D2",793,12.4486939603428,"LLT-1-O-4-T",12.4486939603428,0.462995708676492,2.71781623906503,1.66924031323312,1.3183779045869,3.95296179074813,0.811129517401898,0.00553200444692144,0.476585376744206,-0.00538985520805965,-0.0670966579756944,0.0372364424302137,0.031846587222154
"187","LLT-1-T-03-L-D2","LLT-1",1,"T",3,"L","D2",793,0.413219004834422,"LLT-1-T-03-L",0.413219004834422,0.534955300470148,3.28690780744536,0.201954377368258,1.83420386964802,0.315646721228532,0.535610208341672,-0.0160071580347826,0.576030949710681,0.256883667124301,0.106149213287321,2.19962783386209,2.45651150098639
"188","LLT-1-T-03-M-D2","LLT-1",1,"T",3,"M","D2",793,0.466451283315106,"LLT-1-T-03-M",0.466451283315106,0.575967252926034,3.75528323991818,0.197988025071513,1.82406512047865,0.313710953932395,0.639910461445224,-0.00398915998563944,0.598375260356456,0.162707403058329,0.0758950769614258,2.26696094418978,2.42966834724811
"189","LLT-1-T-03-T-D2","LLT-1",1,"T",3,"T","D2",793,0.436854684222956,"LLT-1-T-03-T",0.436854684222956,0.577271907654105,3.67326717850214,0.14978848093461,1.66904409682907,0.251451981623862,0.546629516599806,-0.0161207986642412,0.615421266862961,0.33903319349978,0.148108238687447,2.28427823999433,2.62331143349411
"190","LLT-1-T-06-L-D2","LLT-1",1,"T",6,"L","D2",793,0.451642263451817,"LLT-1-T-06-L",0.451642263451817,0.593993251069482,3.93506008392675,0.186620753236498,1.81289130536811,0.289998114670427,0.619080247731841,-0.00770720996894551,0.628565568629197,0.298058693391543,0.134615902924848,2.59526667703786,2.89332537042941
"191","LLT-1-T-06-M-D2","LLT-1",1,"T",6,"M","D2",793,0.41609668356978,"LLT-1-T-06-M",0.41609668356978,0.611562252104888,4.11427613101914,0.186771304156219,1.91870552767072,0.282103017737318,0.662353161000216,-0.000232989183641177,0.63442024614293,0.190039819287068,0.0790749385515493,2.93009987002407,3.12013968931114
"192","LLT-1-T-06-T-D2","LLT-1",1,"T",6,"T","D2",793,0.435579762948175,"LLT-1-T-06-T",0.435579762948175,0.573306266383284,3.69428283257222,0.192619404196549,1.82913884698787,0.30040992797184,0.555594945242029,-0.00909689397186986,0.608490671773158,0.242363395821133,0.105568590499084,2.3532359304692,2.59559932629033
"193","LLT-1-T-09-L-D2","LLT-1",1,"T",9,"L","D2",793,0.37253229650069,"LLT-1-T-09-L",0.37253229650069,0.688104632912686,5.38351617832092,0.166351248207219,2.0484759558098,0.229997438025977,0.770671109544201,0.00767916746619835,0.688734893847579,0.233423970040469,0.0869579676174843,4.57608713738218,4.80951110742265
"194","LLT-1-T-09-M-D2","LLT-1",1,"T",9,"M","D2",793,0.409502660481611,"LLT-1-T-09-M",0.409502660481611,0.57925883504803,3.72917332542356,0.161332814280242,1.72661418772921,0.257311335595911,0.605402581055557,-0.0146751638112339,0.612187668866945,0.388364492374733,0.159036292864044,2.47545639835831,2.86382089073304
"195","LLT-1-T-09-T-D2","LLT-1",1,"T",9,"T","D2",793,0.415229517522593,"LLT-1-T-09-T",0.415229517522593,0.64904450489648,4.69914424212279,0.229592884486925,2.20367493521348,0.311487722813382,0.770720774480614,-0.00668238426238776,0.651482239309977,0.0982642816327246,0.0408022302520604,3.57034701979965,3.66861130143238
"196","LLT-1-T-12-L-D2","LLT-1",1,"T",12,"L","D2",793,0.418819664617984,"LLT-1-T-12-L",0.418819664617984,0.550454914769764,3.43935457872556,0.204625308810959,1.92823049813234,0.31852738870051,0.633144842484927,-0.00605540937248377,0.584085057518146,0.169639939903715,0.0710485427362889,2.28807413692346,2.45771407682717
"197","LLT-1-T-12-M-D2","LLT-1",1,"T",12,"M","D2",793,0.410792938286439,"LLT-1-T-12-M",0.410792938286439,0.695450989668318,5.54281997559332,0.264720646570801,2.41241788328458,0.320416279600317,0.693312286790379,0.000728523504089692,0.68768488933431,0.0855655490678675,0.0351497233176818,4.19248450216545,4.27805005123332
"198","LLT-1-T-12-T-D2","LLT-1",1,"T",12,"T","D2",793,0.457763402427801,"LLT-1-T-12-T",0.457763402427801,0.579420724931328,3.75572367747911,0.228776492928006,1.97285997776152,0.344912466079587,0.620446890809924,-0.00979371291236903,0.599124286556472,0.127986834958537,0.0585876890365853,2.49246582661614,2.62045266157468
"199","LLT-1-T-15-L-D2","LLT-1",1,"T",15,"L","D2",793,0.437686721485398,"LLT-1-T-15-L",0.437686721485398,0.517802483962426,3.14515353108413,0.21289341731434,1.91054770104855,0.350141403482649,0.731796807030252,0.00162254325073606,0.519745294079952,-0.0424984262718668,-0.0186009968632223,1.70976467986545,1.66726625359358
"200","LLT-1-T-15-M-D2","LLT-1",1,"T",15,"M","D2",793,0.411756877453056,"LLT-1-T-15-M",0.411756877453056,0.517850607162737,3.18182670947174,0.2253094045219,1.94676294726763,0.349534571956581,0.710401295705362,-0.00303975268513714,0.518450595381548,0.0930276760708573,0.0383047854156506,1.75694538211699,1.84997305818785
"201","LLT-1-T-15-T-D2","LLT-1",1,"T",15,"T","D2",793,0.40959937123598,"LLT-1-T-15-T",0.40959937123598,0.656441352666353,4.80531595453827,0.212278349370241,2.30159403854133,0.304466153941895,0.887103607389412,0.008333226093439,0.635240968449486,-0.286824927882141,-0.11748331011533,3.53801279487758,3.25118786699544
"202","LLT-1-T-18-L-D2","LLT-1",1,"T",18,"L","D2",793,0.409600291981864,"LLT-1-T-18-L",0.409600291981864,0.599139179796805,4.01007247318662,0.164628990752932,1.85776221826766,0.263219006765187,0.728649203712228,0.0164835206089161,0.60644458907925,0.0656557541561194,0.026892616072636,2.42295843838501,2.48861419254113
"203","LLT-1-T-18-M-D2","LLT-1",1,"T",18,"M","D2",793,0.449866336451678,"LLT-1-T-18-M",0.449866336451678,0.596731777305066,3.99661762642007,0.179683618526993,1.89283673971866,0.291598735733057,0.828317886086035,0.012487915517444,0.587081426433425,-0.0514841187407313,-0.023160971883336,2.26372769771649,2.21224357897575
"204","LLT-1-T-18-T-D2","LLT-1",1,"T",18,"T","D2",793,0.43167643903559,"LLT-1-T-18-T",0.43167643903559,0.641233391226062,4.62451946515355,0.171468072126296,2.05687605376484,0.270101003832164,0.883991668823433,0.0128577471983518,0.625621619630836,-0.216990609217563,-0.0936697334912007,2.9617707215563,2.74478011233874
"205","LLT-1-T-21-L-D2","LLT-1",1,"T",21,"L","D2",793,0.417384834051657,"LLT-1-T-21-L",0.417384834051657,0.565947822106642,3.6185174616146,0.169701335477693,1.9029202338077,0.280549411357551,0.753382606330812,-0.00601673643385658,0.572673635860146,0.0143146279321327,0.00597470860396441,2.31686106839663,2.33117569632876
"206","LLT-1-T-21-M-D2","LLT-1",1,"T",21,"M","D2",793,0.413154516383959,"LLT-1-T-21-M",0.413154516383959,0.633360241002175,4.48456121045304,0.171548266752241,1.99307255593385,0.266649400773913,0.930076912463021,0.0155933215864588,0.614315704322483,-0.125913869742844,-0.0520218839596374,2.94447955688381,2.81856568714096
"207","LLT-1-T-21-T-D2","LLT-1",1,"T",21,"T","D2",793,0.418121502951134,"LLT-1-T-21-T",0.418121502951134,0.644443645114267,4.62173162130616,0.186922934510547,2.10742887913671,0.281229857136947,0.812763726507008,0.0127685010134446,0.632826723976095,-0.140392752832921,-0.0587012288179479,3.09598460761945,2.95559185478653
"208","LLT-1-T-24-L-D2","LLT-1",1,"T",24,"L","D2",793,0.4196290317477,"LLT-1-T-24-L",0.4196290317477,0.573250764631617,3.72255007027917,0.177306879793871,1.87381701360353,0.288208904944236,0.728193611173198,0.0150549727875152,0.574038488700385,-0.0231983921884433,-0.00973471885213988,2.27989788213085,2.25669948994241
"209","LLT-1-T-24-M-D2","LLT-1",1,"T",24,"M","D2",793,0.432419988422955,"LLT-1-T-24-M",0.432419988422955,0.635584480621587,4.51096435747164,0.211506470722053,2.19338382598817,0.313081310855877,0.845576958716173,0.0125026726057088,0.615566330445303,-0.181645458715519,-0.0785471271548473,2.89587634611093,2.71423088739541
"210","LLT-1-T-24-T-D2","LLT-1",1,"T",24,"T","D2",793,0.444233025551935,"LLT-1-T-24-T",0.444233025551935,0.603964020322845,4.00869979669474,0.211548522757448,2.01806981901985,0.323227240540647,0.785060189469049,0.000549983081889799,0.590512007134583,-0.0259269072225665,-0.011517588438685,2.60716959763048,2.58124269040791
"211","LLT-1-T-27-L-D2","LLT-1",1,"T",27,"L","D2",793,0.421800800710243,"LLT-1-T-27-L",0.421800800710243,0.721370281669986,6.24104504741874,0.221695207512963,2.43770597943154,0.286226196298169,0.915376902620177,0.0332203171589593,0.696005242273657,-0.239984020265131,-0.101225451905495,4.24733648975152,4.00735246948639
"212","LLT-1-T-27-M-D2","LLT-1",1,"T",27,"M","D2",793,0.460995351093934,"LLT-1-T-27-M",0.460995351093934,0.619452369078679,4.29796745696866,0.197864305370639,1.97769103168042,0.308114877581123,0.681627609425661,-0.00192499149643663,0.617851045455422,-0.097496234045483,-0.0449453106441338,2.59742946804101,2.49993323399553
"213","LLT-1-T-27-T-D2","LLT-1",1,"T",27,"T","D2",793,0.460542391433653,"LLT-1-T-27-T",0.460542391433653,0.646999741037739,4.65730575695107,0.236513264349096,2.39671537674303,0.356514486776897,1.0728721777442,0.0318712454860879,0.5789418153927,-0.544380491782432,-0.250710293535309,2.33467072809302,1.79029023631059
"214","LLT-1-T-30-L-D2","LLT-1",1,"T",30,"L","D2",793,0.376174395478411,"LLT-1-T-30-L",0.376174395478411,0.58453952845231,3.8155138125999,0.277313312029337,2.33985302997148,0.372780741905793,0.778878948590753,0.00592688038561217,0.565656069280242,-0.0635856461078506,-0.0239192919857249,2.69509628880625,2.6315106426984
"215","LLT-1-T-30-M-D2","LLT-1",1,"T",30,"M","D2",793,0.439773834156211,"LLT-1-T-30-M",0.439773834156211,0.615417778725126,4.2248725360264,0.194290828769935,1.98571000731117,0.296154434161985,0.739632666420785,-0.00479210247179059,0.613165249770831,0.0636916792003239,0.0280099339657738,2.73722296860148,2.80091464780181
"216","LLT-1-T-30-T-D2","LLT-1",1,"T",30,"T","D2",793,0.418610307709997,"LLT-1-T-30-T",0.418610307709997,0.649355435532199,4.75635253064503,0.179845823537278,2.13170770072189,0.276504710630495,0.895491179293645,0.0179359004188065,0.620986704924899,-0.329622366336578,-0.137983320200252,2.92835763150132,2.59873526516474
"217","LLT-2-I-03-L-D2","LLT-2",2,"I",3,"L","D2",793,11.8479212991038,"LLT-2-I-03-L",11.8479212991038,0.646493371025767,4.71451885253422,4.81768538855969,1.98116059484342,7.33282376497167,0.707551431415759,0.0140762699921323,0.649491302171736,-0.000209592129188085,-0.00248323105153203,0.11276644186212,0.112556849732932
"218","LLT-2-I-03-M-D2","LLT-2",2,"I",3,"M","D2",793,13.0640741210277,"LLT-2-I-03-M",13.0640741210277,0.657605048128209,4.83097992318542,4.66011668838326,1.97406542985988,7.44532721643726,0.677332594484415,0.020298913785362,0.658205315971397,-0.00532388319507388,-0.0695516046721389,0.0947049520105781,0.0893810688155042
"219","LLT-2-I-03-T-D2","LLT-2",2,"I",3,"T","D2",793,15.9247169239429,"LLT-2-I-03-T",15.9247169239429,0.708947376155896,5.93320631312868,5.04538255918214,2.02714420448877,7.873131292165,0.659614187430849,0.0237564569326752,0.71105137815796,-0.00679724518810415,-0.108244205483192,0.101320573537924,0.0945233283498199
"220","LLT-2-I-06-L-D2","LLT-2",2,"I",6,"L","D2",793,13.1246276515721,"LLT-2-I-06-L",13.1246276515721,0.755371753077364,7.17334525814605,4.49044125807739,2.44411163452368,6.92315033246729,1.10959401119663,0.0692272063232249,0.695674218337966,-0.0422799714426633,-0.554908882304058,0.130783780635657,0.0885038091929934
"221","LLT-2-I-06-M-D2","LLT-2",2,"I",6,"M","D2",793,12.0210739546961,"LLT-2-I-06-M",12.0210739546961,0.640659399681203,4.5740734404617,4.50727446440414,1.93131151689765,7.16955207505938,0.705623357029447,0.0182882912573685,0.641053634895238,-0.00321822756583787,-0.0386865515719786,0.1039345663612,0.100716338795363
"222","LLT-2-I-06-T-D2","LLT-2",2,"I",6,"T","D2",793,30.7918974922823,"LLT-2-I-06-T",30.7918974922823,0.808574980522783,9.37110410048747,8.91081327197132,3.91357465350839,17.4739335666334,1.07876855303902,0.258662460629253,0.598181999685548,-0.0786472437104154,-2.42169786638165,0.0457477729822312,-0.0328994707281841
"223","LLT-2-I-09-L-D2","LLT-2",2,"I",9,"L","D2",793,-600.317647058822,"LLT-2-I-09-L",-600.317647058822,1.01842853350574,-152.275584719134,11.7544297566796,-2.18053431939618,-11.8233692822554,-1.28876230325393,-0.44955501085907,1.00697505037407,-0.211249778886098,126.816970202599,-0.0515978930261981,-0.262847671912297
"224","LLT-2-I-09-M-D2","LLT-2",2,"I",9,"M","D2",793,12.4447341241351,"LLT-2-I-09-M",12.4447341241351,0.727468328366408,6.46933383071804,4.57399844702011,2.18603821152818,6.63930614644004,0.910420815162128,0.0309383233891617,0.715184323076508,-0.0112911990606434,-0.140515970252392,0.167885456640685,0.156594257580042
"225","LLT-2-I-09-T-D2","LLT-2",2,"I",9,"T","D2",793,16.324210740238,"LLT-2-I-09-T",16.324210740238,0.764028872153238,7.56701255662613,6.81015869105035,2.81335729220143,9.86329311001636,0.810815845390988,0.0648520251262026,0.73015819800388,-0.039027380300379,-0.6370911806628,0.119010486663839,0.0799831063634604
"226","LLT-2-I-12-L-D2","LLT-2",2,"I",12,"L","D2",793,12.8887424057461,"LLT-2-I-12-L",12.8887424057461,0.767870130186748,7.67434921895763,4.83606851469069,2.53264343808703,6.93131302405481,0.974235715353565,0.0643586052682475,0.731385930740644,-0.0350278422327321,-0.451464835566798,0.164758680660441,0.129730838427709
"227","LLT-2-I-12-M-D2","LLT-2",2,"I",12,"M","D2",793,17.089756097561,"LLT-2-I-12-M",17.089756097561,0.692746622680315,5.53032084613124,6.46380809084699,2.43920518018072,10.621924028204,0.761636308472022,0.0729134423868893,0.650278431829438,-0.0298593681579329,-0.510289319046352,0.0644372589466899,0.034577890788757
"228","LLT-2-I-12-T-D2","LLT-2",2,"I",12,"T","D2",793,19.1322231503687,"LLT-2-I-12-T",19.1322231503687,0.761807896197926,7.51916080807384,7.55390362610454,3.26299306295792,12.5346678033889,0.990364177750573,0.142492109266524,0.663600521233599,-0.0632221539440257,-1.20958035730406,0.0704269046403476,0.00720475069632195
"229","LLT-2-I-15-L-D2","LLT-2",2,"I",15,"L","D2",793,47.9166598107775,"LLT-2-I-15-L",47.9166598107775,0.887552287239648,16.9614162597131,6.49850862735201,2.69182593086076,10.9146704787745,0.799281290689664,0.0983758414912172,0.872166274905067,-0.0457300352206156,-2.19123054080111,0.0957793171969918,0.0500492819763762
"230","LLT-2-I-15-M-D2","LLT-2",2,"I",15,"M","D2",793,16.227963800905,"LLT-2-I-15-M",16.227963800905,0.793836325928518,8.77066112828747,4.95586721286676,2.34397738604876,7.01481366431202,0.830751795965916,0.0394442801658884,0.781669369280715,-0.0177628873728418,-0.288255493286029,0.16816691654455,0.150404029171708
"231","LLT-2-I-15-T-D2","LLT-2",2,"I",15,"T","D2",793,16.0390608059969,"LLT-2-I-15-T",16.0390608059969,0.756184651371944,7.26798347932455,4.831053602034,2.29404053741931,7.5512288358094,0.865149100842245,0.0449962685904062,0.733295636117328,-0.0278930420933028,-0.447378198198715,0.125720678944314,0.097827636851011
"232","LLT-2-I-18-L-D2","LLT-2",2,"I",18,"L","D2",793,22.5094343366695,"LLT-2-I-18-L",22.5094343366695,0.742173970428935,6.88889203652173,7.00931355012969,2.8765731533578,12.6723376332278,0.874498266231975,0.13681533541495,0.678024914793059,-0.0530069303415748,-1.19315601791209,0.0579263621759099,0.00491943183433505
"233","LLT-2-I-18-M-D2","LLT-2",2,"I",18,"M","D2",793,14.4189408314646,"LLT-2-I-18-M",14.4189408314646,0.787538831761239,8.53701036332077,4.75385684092058,2.39101794973881,6.61309314723075,0.814353103991099,0.0464239986085769,0.773412442160465,-0.0190035428102564,-0.274010959369291,0.17304082739536,0.154037284585104
"234","LLT-2-I-18-T-D2","LLT-2",2,"I",18,"T","D2",793,12.5827575474634,"LLT-2-I-18-T",12.5827575474634,0.727325387517527,6.42075493675805,4.56109361504063,2.19518116401483,6.67900947397898,0.856875105952834,0.0267326044435802,0.714632253115745,-0.011822687381638,-0.148762008882605,0.150549406789284,0.138726719407646
"235","LLT-2-I-21-L-D2","LLT-2",2,"I",21,"L","D2",793,12.5342552447642,"LLT-2-I-21-L",12.5342552447642,0.710356421053827,5.94069178031467,4.52911828863724,2.12718323764301,6.8026533486416,0.804709387302022,0.0278510451768444,0.700644830948971,-0.0105718788432096,-0.132510627837511,0.138172915756291,0.127601036913081
"236","LLT-2-I-21-M-D2","LLT-2",2,"I",21,"M","D2",793,12.1119703058031,"LLT-2-I-21-M",12.1119703058031,0.675060006001115,5.26691829121833,4.4221560201984,1.97307235005579,6.7350987581743,0.790858568428488,0.0181492957636942,0.668920392348518,-0.000918695731291219,-0.0111272154174673,0.122720774143285,0.121802078411994
"237","LLT-2-I-21-T-D2","LLT-2",2,"I",21,"T","D2",793,11.3545191251373,"LLT-2-I-21-T",11.3545191251373,0.651629220966479,4.78687686558987,5.0469567504776,2.03078124298493,7.36925390843837,0.757682360988332,0.0117273154374856,0.648514601445719,0.00235924350769917,0.0267880755290262,0.123121542196795,0.125480785704494
"238","LLT-2-I-24-L-D2","LLT-2",2,"I",24,"L","D2",793,12.790210542958,"LLT-2-I-24-L",12.790210542958,0.623296179701084,4.36540049443825,5.54901664543817,2.05112967967192,8.63731358547038,0.692543506019716,0.0197812035226654,0.622690189627468,-0.00618553943568609,-0.0791143517041947,0.0925815167761247,0.0863959773404386
"239","LLT-2-I-24-M-D2","LLT-2",2,"I",24,"M","D2",793,13.5787336961216,"LLT-2-I-24-M",13.5787336961216,0.69383445263952,5.57639390230962,5.22111736130046,2.28229193196085,8.21403061346632,0.811933534006666,0.0542875176756386,0.666836829239591,-0.0253842854814057,-0.344686452618334,0.102124597779942,0.0767403122985367
"240","LLT-2-I-24-T-D2","LLT-2",2,"I",24,"T","D2",793,15.047429141148,"LLT-2-I-24-T",15.047429141148,0.626049841366762,4.39569249568255,5.00365275840641,1.87237515107948,8.41015595016189,0.624200926152051,0.0212962715618847,0.631479805927772,-0.0041884601616258,-0.0630255574925855,0.0723157413680027,0.0681272812063769
"241","LLT-2-I-27-L-D2","LLT-2",2,"I",27,"L","D2",793,21.5265046415918,"LLT-2-I-27-L",21.5265046415918,0.735192404024728,6.65051417285186,8.1155635022127,3.16466268127299,14.4325260716795,0.782509430401921,0.158385406135427,0.668569613737558,-0.0569408595502031,-1.22573767740367,0.057369650550064,0.000428790999860929
"242","LLT-2-I-27-M-D2","LLT-2",2,"I",27,"M","D2",793,13.2729103637256,"LLT-2-I-27-M",13.2729103637256,0.711993509921103,6.01773322076405,3.99578454225829,2.04022562840398,6.41398863494143,0.886451131096859,0.036801377769022,0.699613011592665,-0.0154887367386958,-0.205580614380053,0.129465615677363,0.113976878938667
"243","LLT-2-I-27-T-D2","LLT-2",2,"I",27,"T","D2",793,12.6694753879084,"LLT-2-I-27-T",12.6694753879084,0.702454330114476,5.77894976420401,5.08543303429094,2.19836645610226,7.49414392401647,0.805442596845354,0.0315845106064017,0.68764072138778,-0.0125623878256266,-0.159158863370136,0.12857595588148,0.116013568055853
"244","LLT-2-I-30-L-D2","LLT-2",2,"I",30,"L","D2",793,15.6988312566406,"LLT-2-I-30-L",15.6988312566406,0.773752443838754,7.96168258869864,4.89107934868264,2.28227499821408,7.20452157309896,0.90428566396066,0.0565528757627201,0.750225778370495,-0.0225990931229077,-0.354779349489635,0.141338715531543,0.118739622408636
"245","LLT-2-I-30-M-D2","LLT-2",2,"I",30,"M","D2",793,19.245554917491,"LLT-2-I-30-M",19.245554917491,0.721009908047065,6.20745258345248,6.05057304494752,2.20149181091813,9.73589806862568,0.740975559353703,0.0501285080565487,0.708208508555242,-0.0184252319435221,-0.354603813236564,0.0814256302271599,0.0630003982836378
"246","LLT-2-I-30-T-D2","LLT-2",2,"I",30,"T","D2",793,13.2217153947203,"LLT-2-I-30-T",13.2217153947203,0.725214529151655,6.33483764869926,5.21859936036296,2.23933491846232,7.44545145419715,0.869780694344379,0.0235933650221437,0.711121899862218,-0.0101907658043164,-0.134739405118919,0.152239006002042,0.142048240197725
"247","LLT-2-O-1-L-D2","LLT-2",2,"O",1,"L","D2",793,13.7092272820286,"LLT-2-O-1-L",13.7092272820286,0.532738883081084,3.33050629079824,2.15532902984371,1.33046625456855,4.64303499816115,0.852206889725309,0.0134684437569848,0.544865711625104,0.00384944982519866,0.0527729825644138,0.0495025560404886,0.0533520058656873
